rating,text
5,"자세가 너무 바르지 못해서 항상 허리가 아파서 자세 교정 밴드 구매해봤어요 보통 허리만 잡아주는 그런 밴드가 많은데 이건 어깨부터 다 잡아주니까 훨씬 편하고 좋네요 중앙에 지지대가 있어서 확실히 잡아주고, 소재도 메쉬소재라 답답한 느낌도 덜해요~ 생각보다 얇아서 상세페이지 처럼 맨투맨같은거 입고 속에 착용해도 티가 안날거같아요 착용법은 처음에는 조금 헷갈리는데 착용전에 어깨끈을 차례대로 허리벨트 끈에 넣어주고 시작하는게 중요해요~ 그렇게 한 후에 백팩메듯이 어깨 끈을 어깨에 걸쳐서 착용한후 하단의 허리밴드가 허리에 잘 밀착될수 있도록 양옆으로 당겨서 찍찍이에 붙여줍니다 이때 최대한 힘껏 조여줘야, 자세가 더 바른자세하는데 도움이 되는거 같더라구요 ~ 그리고 마지막으로 어깨끈을 허리벨크로에 잘 밀착되도록 다시한번 잘떙겨서 붙여줍니다 처음에는 5분이상 하지 말고 천천히 시간을 늘려나가는게 좋다고 하네요 남편도 라운더숄더라서 항상 어깨가 말려있는데 이거하고 조금 펴지는거 같다고 해요~ 꾸준히 사용해보면 좋을거같아요!"
5,바른자세로 어깨도 펴고 곧게 생활하려고 어꺠 허리 밴드 도움을 받고있어요 굽었떤 어깨가 쭉 펴진 느낌이에요 ㅎㅎ
5,엄마가 허리가 아프셔서 자세도 약간 구부정해서 보내드렸어요~ 처음엔 뭘 이런걸 하냐고 하시더니... 착용해 보시더니 너무 좋다고 하시네요. 착용후 구부정한 허리가 많이 펴졌어요. 그리고 밴드가 넓어서 사용하기 편하다고 합니다. 엄마가 완전 좋더고 하세요^^
5,"컴퓨터 앞에서 일을 하다보니 나도 모르게 거북목+라운드숄더가 되더라구요 ㅠㅠ 신경쓰고 자세 잘 잡아보려고해도 무의식적으로 다시 구부정해지고 퇴근하면 어깨아프고ㅠㅠ 무한반복이여서 구매했어요 ㅎㅎ 어깨보정밴드 효과는 정말 최고예요 진짜 바로 어깨가 쫙 펴져요!! 아무래도 밴드가 인위적으로 고정시키는거라 불편하진 않을까 걱정했는데 오히려 어깨가 더 편안해지더라구요 확실히 퇴근하고나서 승모근, 어깨통증 많이 줄었어요 마음에 듭니다"
5,"스마트폰을 자주 보면서 어깨가 자꾸 굽고 거북목처럼 되는 게 고민이었는데, 이 제품을 착용하고 나서 확실히 차이가 있네요. 처음 착용할 때는 허리랑 어깨가 꽉 잡아주는 느낌 때문에 조금 어색했는데, 몇 번 사용하다 보니 점점 익숙해지고 자세가 자연스럽게 펴지더라고요. 특히 허리 부분까지 잡아주는 구조라 단순히 어깨만 교정되는 게 아니라 상체 전체가 안정적으로 바로 서는 느낌이 있습니다. 오랫동안 잘못된 자세로 앉아 있어서 허리가 자주 뻐근했는데, 착용 후에는 훨씬 덜 뻐근하고 바른 자세를 유지하는 데 도움이 많이 되고 있습니다. 소재도 생각보다 두껍지 않고 통풍이 잘돼서 여름철에도 크게 덥지 않았습니다. 운동복 안에 입어도 티가 많이 나지 않고, 조이는 부분도 조절이 가능해서 체형에 맞게 착용할 수 있는 점이 좋습니다. 남녀 공용이라 가족끼리도 사이즈만 맞으면 같이 사용할 수 있겠더라고요. 무엇보다 오래 앉아 있을 때 자꾸 등이 말리면서 구부정해지는 습관을 잡아주니, 의식하지 않아도 몸이 바르게 펴지는 게 큰 장점입니다. 하루에 1~2시간씩만 착용해도 효과가 있고, 착용하고 있을 때는 자연스럽게 가슴을 펴고 호흡도 편안해지는 느낌이 들어 만족스럽습니다."
5,힝.. 허리디스크가 있어서 그런지 몰라도 이거만 하고 다니면 허리가 좀 아파여 ㅠ 근데 제 몸이 문제인걸지도 모르니 별점은 5점 드릴게여 근데 저는 불편함 ㅠ
5,"자세만 교정해도 키도 크고 몸매도 더 좋아보여요 일하면서, 운동하면서 휴식할 때 특히 오늘같이 주말에 하루종일 차고 있는데 괜찮네요오오"
5,"착용을 딱 하면 어깨끝이 뒤에서 잡아당기는 느낌..... 이게 어깨를 확실히 펴주는것 같아요 밴딩에 벨크로라 내 몸에 맞게 압박 정도를 쉽게 맞출수 있어요 !! 이렇게 쭉 착용하면 자연스럽게 어깨가 뒤로 젖혀지면서 등까지 곧게 펴지는 느낌이 들고, 오래 앉아 있거나 컴퓨터 작업할 때 허리와 어깨 피로가 확실히 덜해요. 밴드가 부드럽고 통기성 있는 소재라 장시간 착용해도 답답하지 않고 땀 차지 않아 편안해용 .."
5,평소에 침대밑에 앉는게 습관이라 허리도 구부정하고 거북목도 심했거든요. 친구가 어느날 제 등이 휜거 같다고 자세 좀 잘 잡으라고 얘기하는데 충격 먹어서 자세교정 해보려고 구매하게 됬어요. 착용법도 간편하고 사이즈도 다행히 잘 맞네요 착용해보니 쫀쫀하게 몸을 지탱해주니까 확실히 교정이 되서 제 맘대로 구부정한 자세를 못 취하게 되더라구요 꾸준히 착용해서 거북목도 탈출하고 굽은목이랑 등이랑 교정 확실히 해보려구해요
5,아들도 착용해 보고 엄마인 저도 착용해 보니 완전 등을 꽉 잡아주네요. 등 전체가 편하네요. 공부할때 컴푸터할때 한 두 시간씩 하고 있어요. 꾸준히 하고 나면 등이 곱게 펴지겠어요.
5,배송도 빠르고 제품도 좋아요 등을 야무지게 잡아주네요 허리 잡아주는 부분도 짱짱하고 자세도 잘 잡아줍니다 어깨가 많이 굽었는데 매일 꾸준히 하니 확실히 많이 펴지네요
5,"정직한닥터 약국입점 바른 자세 밴드 어깨 숄더 남녀공용, S 어께가 넝수 구부정해서 구입한제품입니다 첨에 시착하는데 조금 복잡한듯 했는데사용하다보니 이젠 금방착용하네요 확실히 하는거랑 안하는게 확차이나는데 중간기둥이 플라스틱이라 금방 부러질 느낌이에요 조금만 더 단단했음 해요 가격대비 괜찮은것 같아요 마른 66사쥬인데 s도 크긴하네요 사이즈 확인하고 구입하세요"
5,"정말 만족한 제품입니다 남편이 사달라고 해서 샀는데 아주 좋아합니다 사무실에서 오래 앉아 있는 만큼 자세가 별로 안 좋았는데, 이걸 착용하고 나서 자세가 좋아지고 등도 짝 펴져서 허리도 덜 아프다고 합니다. 앞으로 쭉 하고 다닐 예정입니다."
5,컴퓨터로 재택근무 중인데 자세가 너무 나빠서 구매했어요. 확실히 밴드가 자세를 잘 잡아주니까 한결 편한 것 같아요. 남편 것도 하나 더 주문하려고요~
5,옷 66사쥬 입어서 M으로 해뜨니 맞게 산것 같아여~! 허리가 굽었다는 얘기를 하도 들어서 집에 있는 내내 착용하고 있답니다 잠깐 가까운데 나갈때도 그냥 착용하고 나가네여 밴드의 일상화 ㅎㅎ
5,제품 포장부터 재질까지 모두 마음에 듭니다! 평소 오래 앉아있어서 걱정이었는데 잘 쓰겠습니다 감사합니다^^
5,"효과적인 자세 교정 장시간 앉아 있거나 구부정한 자세로 생활하는 분들에게 꼭 필요한 아이템입니다. 어깨를 자연스럽게 펴주어 바른 자세를 유지하도록 도와주며, 목·어깨 피로 완화에도 효과적이에요. 편안한 착용감 2XL 사이즈로 체형에 맞게 착용 가능하며, 조절식 밴드라 본인 몸에 딱 맞춰 사용할 수 있습니다. 부드러운 소재로 마찰이 적어 오래 착용해도 불편하지 않아요. 남녀공용 활용도 남녀 모두 착용할 수 있는 디자인으로, 학생, 직장인, 컴퓨터 작업이 많은 분들에게 적합합니다. 일상생활이나 운동 시에도 부담 없이 사용할 수 있어 활용도가 높습니다. 총평 정직한닥터 바른 자세 교정 밴드는 자세 교정, 편안한 착용감, 높은 활용도 세 가지를 모두 갖춘 실속 있는 제품입니다. 꾸준히 착용하면 자세 습관 개선은 물론, 목과 어깨 건강 관리에도 큰 도움이 됩니다. 학생부터 직장인까지 누구에게나 추천할 수 있는 실용적인 건강 아이템이예요ㅎㅎ 강추드립니다^^♡"
5,"배도 나오고 체격이 좋은 남성분에게 딱 맞는 사이즈입니다. 어깨가 좀 굽은편이라 이걸로 자세교정하고 있는데 허리, 어깨가 강제로 쫙~~ 펴지는 느낌이에요. 처음에는 좀 힘들지만 이제 좀 적응이 되어 갑니다. 제품도 튼튼하고 어째, 허리, 등을 확실히 고정시켜 주니 좋네요."
5,자세가 너무 좋지 않은 것 같아서 주문 했는데 딱! 착용하자마자 느낌 점은... 내가 이렇게 자세가 좋지 않았나.... 처음 착용하니 평소에 구부정하게 있어서 그런지 힘들었어요. 지금 착용한지 3주 다 되어 가는데 이제는 확실히 좋다는 느낌이 들어요. 자세교정밴드 착용하지 않을 때도 최대한 바른 자세를 유지하려고 노력하고 있어요. 지금은 30분 정도 착용해도 괜찮을 만큼 좋아진 것 같아요. 자세교정 하는데는 정말 좋은 것 같아요. 아주 좋아요!
5,어깨가 말려 있고 척추 측만도 조금 있어서 교정하려고 구매했어요 배송도 빠르게 잘 왔고 받아서 착용해보니까 사이즈도 잘 맞고 좋아요 꾸준히 착용하고 교정 잘 되었으면 좋겠네요
5,요거 장착하고 있으니까 어깨도 더 넓어보이고 자세도 좋아지는 것 같아 좋아요
4,평소 허리 어깨 목이 안좋아 부항이나 침을 맞았는데 앉을때 웅크리고 어깨가 앞으로 기울어져 이러다 꼬부랑 할머니 될까봐 자세교정을 검색한 결과 요 제품이 리뷰도 좋고 약국입점이라 일단 구매했어요 답답하거나 불편한것 없이 착용하니 허리와 어깨가 구부러지지 않게 자세를 잡아주네요 허리도 시원하고 내 체형에 맞게 어깨 벨트를 조절하니 활동도 불편하지 않아요
5,"하루 종일 앉아있는 직업이라 어깨가 굽고 자세가 무너지는 것이 느껴져 구매했습니다. 정직한닥터 자세 교정 밴드는 착용감이 매우 만족스럽습니다. 복잡한 구조 없이 단순하게 어깨와 등을 잡아주는데, 그 압박감이 너무 강하지 않으면서도 자세를 바르게 유지하도록 지속적으로 인지시켜 줍니다. 밴드 폭이 넓어 어깨에 부담이 덜하고, 통기성 좋은 소재 덕분에 장시간 착용해도 땀이 차지 않아 좋습니다. 특히 앉아 있을 때 등 부분이 곧게 펴지면서 집중력까지 향상되는 느낌입니다. 꾸준히 착용하니 어깨 결림이 줄어드는 효과를 보고 있습니다. 2XL 사이즈를 구매했는데, 남녀 공용이라 가족 모두 활용할 수 있어 실용적입니다. 자세 개선을 위한 첫걸음으로 강력 추천합니다."
5,어머니가 허리에 척추협착증이 있으신데 집에서 사용하고 계신지 1주일 정도 되었는데 허리가 많이 펴지는 느낌이 들고 허리를 딱 받쳐 잡아주는 느낌이 들어서 일상생활에 허리에 무리가 덜 간다고 하시더라구요 혹여나 허리나 목쪽에 질병이 있으신 분은 한 번 사용해보는것도 좋을 것 같다는 생각이 듭니당 ㅎㅎ
5,이거 너무 좋습니다 디스크 때문에 자세 교정이 필요해서 구매 했는데 척추 잡아주는 지지대 짱짱하고 삼실에서 일할때 사용하는데 매우좋습니다 하면 자동으로 허리 펴지고 너무 잘샀네요^^^
4,제대로 착용을 한다고 해도 미묘하게 균형이 언 멎는 거 같어 확인해 보니 지지대의 길이가 한쪽이 심하게 쩗네요;;; 이미 사용한 거라 교환 벋기도 그렇고...
2,오자마자 상품 봉투를 다 찢어서 반송을 못보내요 마감이 터져 와서 기분이 나쁠뿐 사용감은 좋은듯요
5,"착용법이 간단해 아침 출근 전 10초면 장착 끝입니다. 어깨가 뒤로 살짝 열리며 상체 중심이 바로 서는 느낌이라 장시간 앉아 있어도 승모근 뭉침이 덜해요. 스트랩 조절 폭이 넓어 얇은 옷 후드 위에도 호환이 좋고, 가장자리 봉제가 깔끔해 피부 쓸림이 거의 없었습니다. 거울 보정만으로 유지가 어려운 분께 루틴 보조용으로 추천할 만한 만족스러운 보조밴드예요."
4,어깨끈이 부드러운 스판으로 되어있다면좋을텐데 너무 딱딱해서 오래착용하지 옷하겠어요 그래도이제품이 평이젤좋은거보면 이만한제품이 없다는거겠죠
