t_dat,customer_id,article_id,price,sales_channel_id
2019-01-02,25668dcc87a9a0a5eb91da2f8dd6e19c5d7b0c61e407c878a7ed9713a4eab0e0,629023007,0.010152542,1
2019-01-02,537a74351c2b4a23502c3b7d526b71189d368ccccbac6114ffd81820e55f85f2,495573002,0.016932203,2
2019-01-02,ac200baa2421b0b18011e3edc1509c02d1ca91c9d61e8eda5a7a0c9e6ffb4a90,637499002,0.010152542,2
2019-01-02,8282cbba6977d31d3c4ac9229d1ef1465b28d04539911df1843f80c117b0b11f,655267001,0.02540678,2
2019-01-02,776a981cda03c74470a160e2a74a72078b9f1ee9cc27bd59c78ddd564fb755c3,717664001,0.02540678,1
2019-01-02,97b4ea7d6b0b8e14e3dca182a396ea58c72d13e755e76fde39bf9b41beb58519,622961008,0.053389831,2
2019-01-02,036c318075774c8900429b1c41dd8dcf74cb1bcef6f41f35786125287b729778,578476001,0.050830508,1
2019-01-02,1128a5034071122b0fb61675f2ac9870b69fc3bc7a1542f63798b8766cc1a0bd,507910001,0.02540678,1
2019-01-02,93f4ae36b6931aa2a261cf1788a1c2c73801b1e8d37e44ffb3ede26722887c13,687114001,0.059305085,2
2019-01-02,fe032d26e67f024d7f8afcc5df48048f58773edabfdf0c0cf125af30d065b25a,695072003,0.033881356,2
2019-01-02,8c8c5e70ef23aa99f01ed535a3576a57b3f983162085cfacf7ab1810404299c9,449263031,0.010152542,2
2019-01-02,6cc449397712a5b544d0fd8aad788d7b2d1a4e85cfdc5eb784273c950688b686,500771007,0.033881356,2
2019-01-02,6b407ceba15b510dfaf12431815bcd49b296ac023da493bca2ec80effabdc794,693243003,0.033881356,2
2019-01-02,c98aaf4d4be5d24fab37b194c430684a7759d67da4005af3e9a95b20b10c9b9d,548603020,0.006084746,1
2019-01-02,780b968b0e804ce3d3b3a7d2fcd11ab59d70f022a51f04ed0c3e6574ce6c7401,634386001,0.050830508,2
2019-01-02,2d0d936aa087115a0c5c89b1d6d10d7a59ff575e82793a71e0e2a30dff692821,695632005,0.030491525,2
2019-01-02,12e46a0ddf60148689c4a60a7af2cba5d164b5242b3c95c876e88f71997b9f73,496111019,0.013542373,1
2019-01-02,6b59be1adc0baa596dea4419585b49c76343b2d02fb3a533606b36741cb0029c,693243002,0.029644068,1
2019-01-02,22dc8d24ac334b6efd7b390b82605fbd5e048f6836891348bf866c2c773f3746,547629002,0.020322034,2
2019-01-02,2b5d08318e56bf7a387e7a18f3d4519ba3b713344da1a807953b25cb52aed286,682765001,0.038118644,1
2019-01-02,d84a7c2142ab4462ddd278f8edf553efa289f60a5ff2b465df21960db11c3637,648449001,0.005067797,1
2019-01-02,92cfe1f863b46de9767e54cab75831ba76a36e4b2c8b49876b3a077c3276e9a0,569526002,0.02540678,2
2019-01-02,31fea34b584174133218552aafa025de55f23ec3d378a1e8726789b85649bb41,727710003,0.031949153,1
2019-01-02,7ff1ea2c2043130da9cbd6dbf2daa554bc7bef073718422341b7afa5c0418e2e,476315023,0.016932203,1
2019-01-02,64c1c80fe3d0a51bd258b477fd0648a5ed5c7f36fd9b0e5717cf56f3cbe379bc,669882001,0.02540678,2
2019-01-02,b2d3c3f0c8fac54fdaf5458aa653f5a6a2a25c6833c5dada59988802eb5baff3,642437006,0.0,2
2019-01-02,dce34a8640e9f755c5befd2082ea1f23f539475194c9356221cea211ecf89324,566147001,0.022016949,2
2019-01-02,59d0dc7ff36b9dd8d73084569f31f65a1b0b506d355ee37b45e680ddb1705689,657949001,0.02540678,2
2019-01-02,03de0a94a25ebbdb4d8f9443a1946455e14e54941f902e7887c3b93dfea7e82b,647355003,0.030491525,2
2019-01-02,6d4621039d51fde1c3c097220e692e5a4905d393b55ab242dce2ceb5651024b8,556560006,0.016932203,2
2019-01-02,5ddfd940534361d7fee3086a50c824e602b380d81e24645741254499e6e34575,692930001,0.016932203,2
2019-01-02,da3c9a4ee96e25fb8fc2cc37828f41c34a46ace3536f99fe486638e3334eba11,589222003,0.022016949,2
2019-01-02,9eb4857851c927511d20272408924788ef9b3bb2065fe3e689011810dee05533,704611001,0.038118644,1
2019-01-02,a666f56c17c724b49e96d9ba58a73b39fa90211c3a340daa9308eb97e3067fe7,378135032,0.044050847,1
2019-01-02,a057c6e7d9c1b841ad0c834769351fb2f693f6e8cacfd6d8d7a7f9d001afc209,631590002,0.050830508,2
2019-01-02,4348ab34038b941029c5fbc1a32c07bf4134491e7e4e6611a26a14c569e70939,647751001,0.023711864,2
2019-01-02,502296e9c40f0e450c8bb5d94f5dbb49ff885dbdcf454a221994db8e91148e9a,554541014,0.022016949,2
2019-01-02,b4e8825a3c4d1d81c561c188d697f140f9dff62f49b0c5a591479bccb2e8c47c,689109001,0.016932203,2
2019-01-02,a38020349fa642ed714d89a83da7f41b0279058cfde41439cdfbdbe92313ab10,630141012,0.042355932,2
2019-01-02,bd8c1f6b67947b4051e8c6bcd21b63acb3d81477a11b6021d7e113040234e76a,640164001,0.013542373,1
2019-01-02,7da469c53267d6ac787106e1fcf41053a16aafe41545c012238b098e63a4a527,675322001,0.067779661,2
2019-01-02,a1583a83e0231e72f1def90d8557ec34b3d9662df0beb59760f6725461f485b2,670843001,0.030491525,1
2019-01-02,770731770755d0466eba808fde14bbe18d2bdb66012cc09388765b1f5d99c8d1,661435001,0.084728814,2
2019-01-02,09a7caff7a6a1dfa22653f788deb48f0686a4c0e8c56514f639009a0795e34dd,690498005,0.101677966,2
2019-01-02,6dc74aabfef775eedd2a0170f2111b7c03e2aa16512c5d0fc76b8ac2a4fa470c,657116003,0.027440678,2
2019-01-02,2d6d58033c7818bd058d0be3c7454aa7cd05b06b9c01f28207e24b4fbec87936,594430001,0.02540678,2
2019-01-02,85870a111686ab32e8e1e908bd0179d32bac8d1266f83741b7ee007f266419f7,702292001,0.02540678,2
2019-01-02,4d362852af7f76c1e1fb4301e891ac4b7df294797c6e1bf31202cd8bfc3731cb,677561004,0.033881356,2
2019-01-02,0064dc87f5ef46052ff9cfce969f7f4fe6874e2b23417bdeedfadd26cc26f647,700781001,0.033881356,2
